,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
01336.dpt,8.36996686595709,21.962397664227794,7.755512711791763,8.500454433884087,6.942078250325609,6.2572399644497425,4.012619332220209,10.470769343875082,80.27790472334296,2.039009677258997,6.627626416912607,4.7140961042007445,2.49731154070221,7.989676626056905,34.38595150024934,28.98630333118551,0.7938194248648216,4.028892088659873,16.03131458351453,6.739894081272481,0.48123767469996603,0.28837609405327913,1.0268922110006349,2.717585616833179,1.7035545731855035,1.92478894644749,0.08910299338251826,1.1795235738999459,0.03406702704570408,0.10235058667577857,0.008564848331995889,0.012213361690019076,0.004554440849947494,0.03745725413933887,0.0019475405627642495,0.1783922562677095,0.08774748781148578,0.22943626391626482,0.019624441122536473,0.21282495643929122,0.04217060726874289,0.01163624315664169,0.014428582913256438,0.006130668226725922,0.0001384558563598537,0.0007606350576970788,0.03791085042295139
01337.dpt,8.570152362387054,20.86090796521299,5.82491590355154,9.035399615511292,5.672285272068996,5.478201779336744,4.770675832260369,14.472646255701378,147.15051017900083,9.124959357521197,1.8456251122364367,3.773539754696359,6.619455972124527,1.3323907523937764,10.801970268727171,9.813251488556169,1.7144073931522628,8.844649727237456,7.651042179575782,4.284167998661391,3.782550859047027,0.1374066103118189,1.7098433707329388,1.3377083547328483,0.9614645400664514,1.3440368336059565,0.23256419378324467,0.21672779473095583,0.01462644030309701,0.026272670910229667,0.024043594495087084,0.04988215266695073,0.3152744713950756,0.030071786597226757,0.002999490620633205,0.018132433691961825,0.05493192473555919,0.3425473679724933,0.0023367631492597907,0.013459040043334314,0.031159491770309078,0.003485049700159615,0.0022030922487766835,0.007264966190716815,0.0004103358903877474,0.0024012222164654373,0.003948636612722156
01338.dpt,8.451144135252424,13.26381632637782,12.22115111039996,5.2786022251582745,5.79179382133036,9.135389391395478,3.5574273696565175,8.018442780395823,49.68373113786875,2.2916994326999225,11.816446749980388,8.660961677347453,1.5393011249071926,1.9241302735270045,10.48651826065589,6.332884402307837,2.1291645778385817,6.337117666705975,4.5832177360513295,1.2583692652625977,1.8470089086898338,0.33801570789142465,0.5765634218463649,1.3430424431585704,0.38823638993317955,1.2729827996143364,0.17858293719051055,0.24078509568296536,0.030469539809564683,0.0076348287615265464,0.02849886906123411,0.02178375642882424,0.08041049237530373,0.01743439599408847,0.0054308983273388955,0.06856416814647937,0.0011895425485868305,0.10502218527342155,0.0038790587097896623,0.02709425224265649,0.01572228673494036,0.0027910134852847657,0.0004824061921280265,0.002021785014811539,0.0009656670102639042,0.00013504180242474018,0.002562922673121193
01339.dpt,8.444408629979856,16.224714009548396,8.85569421310934,6.510708393354044,5.423318280860018,9.377052615370285,4.549982599087592,4.469507415509707,81.10022176064112,2.6257429793281544,8.789728381456278,6.597828325358359,1.3665667860817354,3.6494447047336367,18.52702716370527,12.31264363886385,1.9852348684235488,6.919447629516583,5.85614620755258,2.1370059800562418,1.5288706451765766,0.1866303630535444,1.115403959940579,1.3218319991854826,0.6219833452390664,0.7584227423241474,0.13745812180863293,0.3386936343143677,0.03925241761395282,0.032715483310669646,0.014255913317258062,0.014399998604004538,0.09928715333749216,0.017461769316809317,0.0027604073355604886,0.11002791891235908,0.0027934732841293775,0.09186020786329918,0.0006452604255166028,0.06662353579293923,0.004271672250328984,0.009809933516203295,0.0013130559591856272,0.0007247432183625779,9.267450524041987e-05,0.0004357482404071522,0.009523385011337093
01340.dpt,8.449877391357463,13.348994832166259,14.635420028757146,5.3882658838196,7.908014262396577,13.03892941743727,3.3593955910866904,4.646589786784228,43.63321404340348,6.12405614009475,14.79017448148075,17.669521708172077,2.5050965662976226,1.9053830394833366,5.9970343507237205,3.721399809496015,0.87323316986746,3.621082970874605,3.6937229266902962,0.8251101280971755,0.6085685541832577,0.5463950505735549,0.1977705043574125,1.7113942628615622,0.29022151650571126,1.3283714549794627,0.0675287614219574,0.41760786600259836,0.019209279595154838,0.010505898380028134,0.034027316249890194,0.05683241347534218,0.010763808432506017,0.014073723877240596,0.058496658216318664,0.07219786726711341,0.006417193740681837,0.02054775858468605,0.0025974622728789365,0.032155539107161735,0.010455218191698368,0.001987760253351012,0.006066311507625821,0.0013224018830009232,0.0033450424024271674,0.001970500748575743,0.006195037739474385
01341.dpt,8.370807694583933,13.892263369359533,13.975299719556073,5.639392322268269,6.880803929437708,12.69731567475287,3.319719644076255,2.6491241974822177,40.961578213118884,2.6363288078408877,9.540647273398346,16.979370016836555,4.749677177321351,1.1126700017581856,3.378280703032906,0.7378842765893854,1.116973568470355,3.5820596953082466,1.0112007879370688,0.6449422711482906,0.5257907032448084,0.20917713014155281,0.17933242553967743,1.1011033759942097,0.13408528761545002,0.22535057245221157,0.07374367029309292,0.11900663008509749,0.009187920555249307,0.008342801491359464,0.01578622549470443,0.009336273697978292,0.036873281507370015,0.024935083991580176,0.011937549517135104,0.01670255420714062,0.007904379743107759,0.005807152946876948,0.007364758073773459,0.0033677171705904785,0.007368438653082454,0.00040084780993709934,0.0012979074996866125,0.0005755394471229636,0.006755363381316992,0.00030489706930059146,0.0007683153823406785
01342.dpt,9.530307181670183,13.570581692086352,13.062074906263806,6.257994072075192,5.850832158780037,8.844879198086922,4.064191677369732,2.709514758502438,55.22563202052543,2.7575089699909276,3.4288982172365254,28.725311698363114,4.511990813380173,1.0800539579911905,1.6670120194704934,0.601948379607002,0.8536230150510071,4.599212772777745,0.8240545411951841,0.7004587960665365,0.5656858537161877,0.2224529822700334,0.3682363684045573,0.6732115960201601,0.10009171924169435,0.13635538467185493,0.10800940756580912,0.12838616498036926,0.009009390410358531,0.021709704459944912,0.004113552463918646,0.004406397209812507,0.014436625088842359,0.041879105737277045,0.01938631072250685,0.016294723511076414,0.01004405796144403,0.008191683767466484,0.008294282632416383,0.00118177297358113,0.007953498274995252,0.00014479672751988026,0.00040924583390811176,0.002507889535644292,0.010727313598868693,0.0008191589042307879,0.000480000028375005
01343.dpt,11.38814857647621,22.24008385348758,9.385687580942406,10.619805373768706,5.598221961565771,8.103278799144583,7.345145887115223,5.583228367041696,85.01507085847658,10.883665343315787,1.5096493274469878,19.59266187342704,9.990341348192116,1.5599597879726264,0.5774573023187897,1.2559011039662624,0.38511158058127415,2.0033289070879645,0.14096079900736347,0.9342512831913945,2.0068412070227186,0.31959174844171423,0.8765548513767387,0.1370484575778883,0.16588190227557476,0.03066387140742044,0.013594633781296328,0.05811065321525222,0.014920873082701736,0.014001147707591532,0.012354204717795136,0.00403603790763285,0.010240656013927318,0.012748417615415453,0.006245434167301722,0.00899977492391435,0.0007305114909311738,0.00026233215820170575,0.019053988014950507,0.00014659536486627545,0.0009728212802057046,0.0010233863136754895,3.498300583060221e-05,0.001357629570373886,0.001623322449873621,0.004122601416411076,0.00010652209741646157
01344.dpt,8.972186597432804,23.513412921385818,8.723824905592714,9.566690386982547,8.597189779886637,16.734857365737454,3.1704481442673993,6.154015177805581,104.82215065254685,2.0685779241857913,9.551002243162543,5.437056479911114,1.298918053640523,5.057024124959624,8.656602346484032,5.310598162113083,1.2908898594309615,1.6645158376961264,0.4264522668623355,0.30316681710693816,0.8595192721557419,0.18990777265626224,0.26097413292902605,0.7502961729889193,0.04757619081914177,0.20000575758976036,0.14072844251562722,0.07952145849564929,0.024888426635050198,0.00829036640809655,0.035561793301009836,0.018569754394452964,0.08851907440916729,0.04865272747781901,0.006449212737612342,0.006781005637676918,0.0006630575251566073,0.003369075679572786,0.0017003264256614248,0.010216512212784301,0.0011081433810001817,0.007387823681347272,0.0012446274946600333,0.0005536173773507125,0.0006041952040258813,0.0008773113727489346,0.000832211951567019
01345.dpt,18.041649563772356,26.24990318967349,4.830942625966592,18.02407826266533,4.696811051839029,5.755758522333073,15.252931999194733,25.068030440250247,274.6627545511552,30.16383634970574,3.026425535323775,0.9758581525621746,5.282795944644111,1.8751811095283255,0.2369787619756829,2.2180653466656555,0.344191451022969,0.11066762470286617,0.3757866521420905,0.8927116718703738,0.1524579356980047,1.1547870313266704,1.0931958536946107,0.1561806678294203,0.42326220319273,0.20454018196221502,0.1529496123022852,0.07951806124164795,0.0553187875348532,0.029242802878743257,0.00360578567336034,0.019383432136251155,0.06925609098381091,0.07367491510127533,0.020167830437188394,0.003050231515683066,0.0001107372199173895,0.010547276086620982,0.020189818519138703,0.004991802371000942,0.02569783475075671,0.006792924675779188,0.0006333149788118053,0.004051277907978212,0.0008198307295573803,0.006176881894443653,1.2967944358122097e-05
