,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
01336.dpt,2805.0708415428585,-1855.9367875366693,-671.7785867830426,-213.6068817134056,244.58229013692716,198.91150103441248,53.99778228712037,59.81962071041339,185.38819509207678,1.3633363620437373,-27.832298505698816,18.901511418957675,9.941789510347895,23.888914269287305,-45.84866973732926,27.529497859067387,1.8138972150223198,-7.448059190034611,16.625392665494402,-10.377411611982893,-0.8492632076127168,0.5095154681876087,2.0368219762412187,-3.9856640404865926,-2.744091467816637,2.784535783583264,0.4296120187493335,-1.8136002931477855,0.18601896194504905,-0.4753651008383824,0.03785945276223054,-0.13459737812307968,0.015275679460972103,-0.23715009715099092,0.004097546784807006,-0.6168948731301036,0.4267504302350065,-0.7030616825651815,-0.1998295245477966,-0.6679387312949359,-0.2944598939896206,0.1533824703156135,0.17093324151498915,0.11105495350999191,0.012769525141222367,-0.03829640277254766,-0.27687806099907286
01337.dpt,4295.730458151752,-2062.814088898525,-337.1217291454668,-238.44894577339744,189.5235478160927,168.62017850887534,80.79470056277327,90.69472207958215,289.59169553579136,-55.54354750459052,-0.023651454100477625,15.9652282475374,24.121912383958932,3.308560710017664,-15.511182118246559,14.658116887832337,3.734058164058226,-15.905057288289793,7.039774541090318,-5.31545907030432,-5.096466387516207,0.11312256425918749,2.6561338966236003,-2.602340428080508,-1.8969624779483965,2.296197294025354,0.7459484429091623,-0.728754603501497,-0.032267760335033535,-0.2308251169374245,-0.08942706404154446,-0.316820434188037,-0.8519662783599269,0.21490423803925376,-0.06585618248917471,-0.1897650415594583,-0.3384716113356683,-0.8900263108097476,-0.05644732763602947,-0.16514886680947832,0.2527432572165572,0.08327698129491529,-0.0641751420836315,0.12095995768066233,-0.025599235136245464,0.06867740376578259,0.08748628700183854
01338.dpt,1268.263214136827,-1579.6531481183179,-1241.1077509657853,-118.2978593634803,187.5067281740744,327.30713566728207,29.28661699206034,67.55591968482834,161.79986834465063,7.3670829486256455,-42.00085591923935,27.417931074679316,3.496733529059784,6.434699184942417,-16.362977166418545,15.059510698953988,3.8837261739582094,-8.951488277389656,6.325516032987096,-3.1779445445537435,-3.7887489258673583,0.9435288145714297,1.26853619002454,-2.8171026356560898,-0.9839230680316451,2.431388453945927,0.6551887597865657,-0.7842745139528233,-0.13252606553247248,-0.08819926427888344,-0.20313637705121945,-0.1727087815902707,-0.41770115383497197,0.09511239460902983,-0.09071218334053395,-0.38326508490685524,-0.033246605109259336,-0.47990562542501414,0.08570923625999324,-0.23597165093386183,0.17868874317595485,0.07433623394516337,0.026309441851962264,0.0627002102459057,-0.042540072612802814,-0.00932585147708249,0.06911964486834772
01339.dpt,2126.8439361716614,-1789.0894913729674,-814.2412674785887,-151.00829322622135,174.4442607109534,344.11728678241957,70.28036851414056,35.51778965756655,200.22226542957517,-13.768049526082567,-37.23844778774312,24.102177421733504,3.101116860800233,11.908323470080905,-27.518505912036634,16.549412187542984,4.23391946331316,-10.132715163105155,7.907598279741879,-4.122720254815405,-3.3535471469247207,0.1113492229278151,2.0335633224519603,-2.9255246072950998,-1.4974429252112411,1.6598780275182679,0.5625003605935759,-0.9565190980310936,-0.16492819753024965,-0.25813962222177694,-0.07484093442786113,-0.10418366596384845,-0.46746527528559406,0.1115390358845525,0.041052877193302036,-0.4873898597004077,0.06560173194982666,-0.4459946354485346,-0.010656169509986423,-0.3727259814302188,-0.08480383998149124,0.14075243139788937,0.047861970153949204,0.03543554647961736,0.00768400662803391,-0.027813773493544747,-0.13864995582112674
01340.dpt,2684.0984419461743,-1477.0496335448154,-1419.848937491144,-113.87660491100245,215.06685992105693,412.5982286384917,0.1553956296252811,37.916922895987085,137.3478430952427,35.767469747165045,-44.95685175684986,38.18685673248807,-10.321236205062707,6.64640104167766,-14.432495368806384,7.537965888818619,2.1751401647525905,-6.357743385699092,5.87954620103574,-1.7591505962781042,-1.1647700292801142,1.3988989177813114,0.6939548789881645,-3.2624819248240824,-0.035453070837342074,2.5694962639298558,0.31174522410811145,-1.0815883618227486,0.07165159502820599,0.05250379542460708,-0.2644811237323505,-0.3452346337276444,-0.035846042981099634,0.006237099926950092,-0.3521679750934297,-0.3938723170458094,0.10744660930033703,-0.20295306751363215,0.07045907767217163,-0.25759358140505195,0.14524251642140953,0.062492386719379116,0.11013212579704394,0.050058212800515395,-0.08118110667072422,-0.06241187586293899,0.11136481008107021
01341.dpt,1812.5638007975685,-1504.9030826486382,-1328.2985774655426,-130.58967338260325,194.94941258366853,380.06688581093323,-16.09949631193322,-13.049730453812053,114.64366162081184,13.9067819739025,-26.951792140609594,37.843865419533174,-12.609442018764849,0.45753986415937076,-7.267341864453786,1.5498417007105725,2.8060115022935865,-6.939404317995143,2.3622671144442324,0.05603340041093529,-0.24751622988499364,0.583221088011522,0.6494359625354581,-2.235854613931877,0.42146503048139344,0.750716681388219,0.3867746347955101,-0.5183514113374746,-0.09119037266758126,0.10426174799886494,-0.17717631871530967,-0.10906172848821663,-0.2741365196711664,0.22452555501644275,-0.15350495213932847,-0.18235936418176707,-0.12425981185895989,-0.10248047114213177,0.12127955340861635,-0.07990821356116232,0.12183602266173046,0.025753657995509015,0.04941811260258065,0.03232318590507703,-0.11662893513403305,-0.02344063289132945,0.03844795602164253
01342.dpt,10017.797030725036,-1355.2848420665819,-1222.6173962103508,-132.73478641485622,135.9888662420377,242.33713571850615,-54.61490044347355,-14.73860775214535,165.76828823260126,-15.142368100449138,-15.757192092954062,44.9443120643693,-14.658679523608724,-1.1946421464566979,-3.8213288657000817,0.4858966251113376,2.029981786739081,-7.083244809018411,1.8594519295957386,1.7380522108446694,1.3427235459979814,0.648932621008779,0.9745898087712033,-1.6499651109372897,0.2982332946432996,0.535273106787332,0.48875645695714626,-0.5385704059751408,-0.10344819038941386,0.19549222527041024,-0.08086578449555444,-0.025618143601196065,-0.1617344776515882,0.29431985779138853,-0.19857416040025175,-0.18051004001704138,-0.14135501852741086,-0.12446027677436038,0.1287226177762364,-0.04650104071449035,0.12662392099350606,0.012049367869341548,0.02523580505164281,0.07036513378628206,-0.14724290827444494,-0.03991612274762619,0.03054686717741293
01343.dpt,12643.318362136866,-1584.9262637557758,-848.9273571923164,-212.8707282642574,111.2348954817956,190.14125009289882,-103.90513068801165,-37.61674738606785,182.33128504027576,-48.61242447782338,-2.982512948440719,36.172705610423186,-19.575057739505276,-4.55970602816651,1.4548332482757025,-2.874529899842108,1.0292715134718171,-3.723529200755985,0.4898803739276958,2.336642996557023,3.838358892938959,0.942998875500855,1.4852191241160766,0.5486897021921983,0.5833027413048593,0.1344078338147501,0.1082843925422374,-0.350960888848804,0.1665786496334101,0.15339994445155,0.15799921291633204,0.0653783247785879,0.14034724190273307,0.16059405198366672,-0.11080259039410482,-0.13441317358026053,-0.0334583033500238,-0.002389077729282101,0.19673906619719625,-0.014707923639774419,0.04379053178095233,0.04473803053413222,-0.003437482660148261,0.05154718976383462,-0.05671413304452824,-0.09098449648972068,0.014298091105430708
01344.dpt,7243.762021780286,-1882.783112078442,-600.1957621855362,-150.20244949337643,269.20468499488715,420.86729384807086,2.3597775524430205,36.39789415150314,166.59548547398376,7.074524161492052,-32.442999837897645,15.72953879902922,1.9372179287640914,9.79123048497305,-13.687801227005416,9.402553019633137,2.727872108980681,-3.1748304397102385,1.102955297664884,0.7437190063881496,-1.913151942019227,0.6794236541318008,0.7823892331829819,-1.700484601874955,-0.23608190921106456,0.7010067946651324,0.5644370646444437,-0.414407028244168,-0.21309729080994588,0.1280717340452119,-0.2714679659618858,-0.18649530364188835,-0.43301325912498745,0.3171101502303875,0.11203943200660624,-0.11619784961978735,0.03402728426300774,-0.0811655004010427,0.05683224062680401,-0.1435751527131568,0.044370492272465416,0.12193320521935247,0.0495702139505288,0.0329521375221016,-0.03450758314305745,-0.04178852392999112,-0.04001479275006773
01345.dpt,11939.283277796516,-1026.8461779985435,120.60982268024826,-122.02672037907523,88.72595844533438,95.10760687593321,-108.26877951672334,42.82556831645826,213.64090540168627,-40.912722133485815,9.872766601458121,1.6839338501012855,8.77753054126609,3.630267663250214,-0.0664599525364579,3.5072710482089233,0.9927082905798538,-0.4828729467236346,-1.056912376831748,1.88696833966594,-0.5151225230070516,1.74748295923759,1.5954725777643763,0.6036370637018887,-1.0171525942902457,0.697505694547827,0.5759227125727279,-0.4119763040925149,0.3409557017665228,0.24499368077688174,-0.08384088241259557,-0.1978887509862947,-0.37821656527489234,0.38725506745164845,0.20191565377821744,0.07821957894396446,0.014378272823311163,-0.14577000544742294,0.20169132565205924,-0.10000849964012605,0.22734856565659178,0.11670070276168915,-0.035587560714499526,0.09013016517447274,0.04047223936994797,-0.11132127030641147,0.003764001917766002
